setCode	setName	releasedAt	collectorNumber	name	oracleId	auditStatus	expectedRoles	actualAnalyzerRoles	needsCodeChange	tagDecision	manualNotes	typeLine	manaCost	manaValue	colors	colorIdentity	keywords	scryfallOracleTags	attentionHint	scryfallUrl	oracleText
v09	From the Vault: Exiled	2009-08-28	1	Balance	17fa98cd-ed8f-483f-9525-7e989a82ebb2	covered	sacrifice_support, targeted_removal	sacrifice_support, targeted_removal	false		Covered by PRM role audit.	Sorcery	{1}{W}	2	W	W			already reviewed	https://scryfall.com/card/v09/1/balance?utm_source=api	Each player chooses a number of lands they control equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.
v09	From the Vault: Exiled	2009-08-28	2	Berserk	8b67d192-9a05-4a47-82ae-5fc4b7834d88	covered	combat_support, scalable_spell	combat_support, scalable_spell	false			Instant	{G}	1	G	G			already reviewed	https://scryfall.com/card/v09/2/berserk?utm_source=api	Cast this spell only before the combat damage step. Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.
v09	From the Vault: Exiled	2009-08-28	3	Channel	d1b815d1-2848-40d4-a555-66822d1becbc	covered	burst_ramp, ramp	burst_ramp, ramp	false			Sorcery	{G}{G}	2	G	G			already reviewed	https://scryfall.com/card/v09/3/channel?utm_source=api	Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {C}.
v09	From the Vault: Exiled	2009-08-28	4	Gifts Ungiven	58aec411-167d-4709-8560-793eaaed62c5	covered		direct_tutor, tutor	false		Covered by PRM role audit.	Instant	{3}{U}	4	U	U			already reviewed	https://scryfall.com/card/v09/4/gifts-ungiven?utm_source=api	Search your library for up to four cards with different names and reveal them. Target opponent chooses two of those cards. Put the chosen cards into your graveyard and the rest into your hand. Then shuffle.
v09	From the Vault: Exiled	2009-08-28	5	Goblin Lackey	213fbbdd-f1bc-4bba-9124-7b26e9a706c8	covered		combat_body, cost_reduction, ramp	false		Covered by USG role audit.	Creature — Goblin	{R}	1	R	R			already reviewed	https://scryfall.com/card/v09/5/goblin-lackey?utm_source=api	Whenever this creature deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.
v09	From the Vault: Exiled	2009-08-28	6	Kird Ape	fbbc3acb-c917-44ff-ac6f-9dd6ebe3f4ad	covered	combat_body, combat_support	combat_body, combat_support	false		Covered by Arabian Nights role audit.	Creature — Ape	{R}	1	R	R			already reviewed	https://scryfall.com/card/v09/6/kird-ape?utm_source=api	This creature gets +1/+2 as long as you control a Forest.
v09	From the Vault: Exiled	2009-08-28	7	Lotus Petal	32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5	covered	burst_ramp, mana_fixing, sacrifice_support	burst_ramp, mana_fixing, sacrifice_support	false		Covered by Tempest role audit.	Artifact	{0}	0					already reviewed	https://scryfall.com/card/v09/7/lotus-petal?utm_source=api	{T}, Sacrifice this artifact: Add one mana of any color.
v09	From the Vault: Exiled	2009-08-28	8	Mystical Tutor	fb81f95c-70f8-4eb7-8d15-15d0ae23ec03	covered	restricted_tutor, tutor	restricted_tutor, tutor	false		Covered by Mirage role audit.	Instant	{U}	1	U	U			already reviewed	https://scryfall.com/card/v09/8/mystical-tutor?utm_source=api	Search your library for an instant or sorcery card, reveal it, then shuffle and put that card on top.
v09	From the Vault: Exiled	2009-08-28	9	Necropotence	94a844d2-0574-45a7-b347-e0e329767c42	covered	face_down_support, hate_piece, stax_piece	face_down_support, hate_piece, stax_piece	false		Covered by Ice Age role audit.	Enchantment	{B}{B}{B}	3	B	B			already reviewed	https://scryfall.com/card/v09/9/necropotence?utm_source=api	Skip your draw step. Whenever you discard a card, exile that card from your graveyard. Pay 1 life: Exile the top card of your library face down. Put that card into your hand at the beginning of your next end step.
v09	From the Vault: Exiled	2009-08-28	10	Sensei's Divining Top	13575cf9-65c1-4861-b21e-eb2155e07766	covered		card_selection, selection	false		Covered by PRM role audit.	Artifact	{1}	1					already reviewed	https://scryfall.com/card/v09/10/senseis-divining-top?utm_source=api	{1}: Look at the top three cards of your library, then put them back in any order. {T}: Draw a card, then put this artifact on top of its owner's library.
v09	From the Vault: Exiled	2009-08-28	11	Serendib Efreet	dd520d83-297a-487f-b8f3-4997bbc056e0	covered	combat_body, combat_threat	combat_body, combat_threat	false		Covered by Arabian Nights role audit.	Creature — Efreet	{2}{U}	3	U	U	Flying		already reviewed	https://scryfall.com/card/v09/11/serendib-efreet?utm_source=api	Flying At the beginning of your upkeep, this creature deals 1 damage to you.
v09	From the Vault: Exiled	2009-08-28	12	Skullclamp	65986c1b-8e51-4604-b685-d82fa7d1263a			artifact_support, card_draw, combat_support, direct_draw, draw, repeatable_advantage, repeatable_draw, sacrifice_support				Artifact — Equipment	{1}	1			Equip		verify analyzer roles	https://scryfall.com/card/v09/12/skullclamp?utm_source=api	Equipped creature gets +1/-1. Whenever equipped creature dies, draw two cards. Equip {1}
v09	From the Vault: Exiled	2009-08-28	13	Strip Mine	d21a89eb-7c5b-459a-acc7-12b20b13bf79	covered	land_base, land_denial, land_slot, mana_source, removal, sacrifice_support, targeted_land_removal, targeted_removal	land_base, land_denial, land_slot, mana_source, removal, sacrifice_support, targeted_land_removal, targeted_removal	false		Covered by Antiquities role audit.	Land		0					already reviewed	https://scryfall.com/card/v09/13/strip-mine?utm_source=api	{T}: Add {C}. {T}, Sacrifice this land: Destroy target land.
v09	From the Vault: Exiled	2009-08-28	14	Tinker	254878f0-be90-4653-a395-0c41258fceaf	covered		cheat_into_play, cost_reduction, restricted_tutor, sacrifice_support, tutor	false		Covered by ULG role audit.	Sorcery	{2}{U}	3	U	U			already reviewed	https://scryfall.com/card/v09/14/tinker?utm_source=api	As an additional cost to cast this spell, sacrifice an artifact. Search your library for an artifact card, put that card onto the battlefield, then shuffle.
v09	From the Vault: Exiled	2009-08-28	15	Trinisphere	69d994f2-b8f6-425f-9655-977c2144d40c			multiplier_support, replacement_engine, stax_piece				Artifact	{3}	3					verify analyzer roles	https://scryfall.com/card/v09/15/trinisphere?utm_source=api	As long as this artifact is untapped, each spell that would cost less than three mana to cast costs three mana to cast. (Additional mana in the cost may be paid with any color of mana or colorless mana. For example, a spell that would cost {1}{B} to cast costs {2}{B} to cast instead.)
